ClkCycle:          5, pc_rdata: 00000000, pc_wdata: 00000004, insn: 7d5c0837, mode: 3, rs1_addr: 24, rs1_rdata: 00000000, rs2_addr: 21, rs2_rdata: 00000000, rd_addr: 16, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2124, pc_rdata: 0000020c, pc_wdata: 00000210, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2125, pc_rdata: 00000210, pc_wdata: 00000214, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2126, pc_rdata: 00000214, pc_wdata: 00000218, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2127, pc_rdata: 00000218, pc_wdata: 0000021c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2128, pc_rdata: 0000021c, pc_wdata: 00000220, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2129, pc_rdata: 00000220, pc_wdata: 00000224, insn: ffc47413, mode: 3, rs1_addr:  8, rs1_rdata: 000001a0, rs2_addr: 28, rs2_rdata: 00000000, rd_addr:  8, rd_wdata: 000001a0, mem_addr: 000001a0, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2130, pc_rdata: 00000224, pc_wdata: 00000228, insn: 408c8cb3, mode: 3, rs1_addr: 25, rs1_rdata: 000001e7, rs2_addr:  8, rs2_rdata: 000001a0, rd_addr: 25, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 000001a0
0000000000000000
ClkCycle:       2131, pc_rdata: 00000228, pc_wdata: 0000022c, insn: 01923023, mode: 3, rs1_addr:  4, rs1_rdata: 00000118, rs2_addr: 25, rs2_rdata: 000001e7, rd_addr:  0, rd_wdata: 00000118, mem_addr: 00000118, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2132, pc_rdata: 0000022c, pc_wdata: 00000230, insn: 00000397, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  7, rd_wdata: 0000022c, mem_addr: 0000022c, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2133, pc_rdata: 00000230, pc_wdata: 00000234, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2134, pc_rdata: 00000234, pc_wdata: 00000238, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2135, pc_rdata: 00000238, pc_wdata: 0000023c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2136, pc_rdata: 0000023c, pc_wdata: 00000240, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2137, pc_rdata: 00000240, pc_wdata: 00000244, insn: 00000997, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr: 19, rd_wdata: 00000240, mem_addr: 00000240, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2138, pc_rdata: 00000244, pc_wdata: 00000248, insn: 03e98993, mode: 3, rs1_addr: 19, rs1_rdata: ffeedbea, rs2_addr: 30, rs2_rdata: 00000000, rd_addr: 19, rd_wdata: 0000027e, mem_addr: 0000027e, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2139, pc_rdata: 00000248, pc_wdata: 0000024c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2140, pc_rdata: 0000024c, pc_wdata: 00000250, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2141, pc_rdata: 00000250, pc_wdata: 00000254, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2142, pc_rdata: 00000254, pc_wdata: 00000258, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2143, pc_rdata: 00000258, pc_wdata: 0000025c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2144, pc_rdata: 0000025c, pc_wdata: 00000260, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2145, pc_rdata: 00000260, pc_wdata: 00000264, insn: ff6983e7, mode: 3, rs1_addr: 19, rs1_rdata: 0000027e, rs2_addr: 22, rs2_rdata: 003fffff, rd_addr:  7, rd_wdata: 00000264, mem_addr: 00000274, mem_rdata: 00000000, mem_wdata: 003fffff
ClkCycle:       2146, pc_rdata: 00000264, pc_wdata: 00000274, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2147, pc_rdata: 00000274, pc_wdata: 00000278, insn: 0033c393, mode: 3, rs1_addr:  7, rs1_rdata: 0000022c, rs2_addr:  3, rs2_rdata: fab7fbb6, rd_addr:  7, rd_wdata: 00000267, mem_addr: 00000267, mem_rdata: 00000000, mem_wdata: fab7fbb6
ClkCycle:       2148, pc_rdata: 00000278, pc_wdata: 0000027c, insn: 0040006f, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  4, rs2_rdata: 00000118, rd_addr:  0, rd_wdata: 0000027c, mem_addr: 00000004, mem_rdata: 00000000, mem_wdata: 00000118
ClkCycle:       2149, pc_rdata: 0000027c, pc_wdata: 0000027c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2150, pc_rdata: 0000027c, pc_wdata: 00000280, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2151, pc_rdata: 00000280, pc_wdata: 00000284, insn: 00000417, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  8, rd_wdata: 00000280, mem_addr: 00000280, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2152, pc_rdata: 00000284, pc_wdata: 00000288, insn: fac40413, mode: 3, rs1_addr:  8, rs1_rdata: 000001a0, rs2_addr: 12, rs2_rdata: 00000000, rd_addr:  8, rd_wdata: 0000022c, mem_addr: 0000022c, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2153, pc_rdata: 00000288, pc_wdata: 0000028c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2154, pc_rdata: 0000028c, pc_wdata: 00000290, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2155, pc_rdata: 00000290, pc_wdata: 00000294, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2156, pc_rdata: 00000294, pc_wdata: 00000298, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2157, pc_rdata: 00000298, pc_wdata: 0000029c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2158, pc_rdata: 0000029c, pc_wdata: 000002a0, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2159, pc_rdata: 000002a0, pc_wdata: 000002a4, insn: ffc47413, mode: 3, rs1_addr:  8, rs1_rdata: 0000022c, rs2_addr: 28, rs2_rdata: 00000000, rd_addr:  8, rd_wdata: 0000022c, mem_addr: 0000022c, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2160, pc_rdata: 000002a4, pc_wdata: 000002a8, insn: 408383b3, mode: 3, rs1_addr:  7, rs1_rdata: 00000267, rs2_addr:  8, rs2_rdata: 0000022c, rd_addr:  7, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 0000022c
0000000000000000
ClkCycle:       2161, pc_rdata: 000002a8, pc_wdata: 000002ac, insn: 00723423, mode: 3, rs1_addr:  4, rs1_rdata: 00000118, rs2_addr:  7, rs2_rdata: 00000267, rd_addr:  8, rd_wdata: 00000120, mem_addr: 00000120, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2162, pc_rdata: 000002ac, pc_wdata: 000002b0, insn: 00000a97, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr: 21, rd_wdata: 000002ac, mem_addr: 000002ac, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2163, pc_rdata: 000002b0, pc_wdata: 000002b4, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2164, pc_rdata: 000002b4, pc_wdata: 000002b8, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2165, pc_rdata: 000002b8, pc_wdata: 000002bc, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2166, pc_rdata: 000002bc, pc_wdata: 000002c0, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2167, pc_rdata: 000002c0, pc_wdata: 000002c4, insn: 00000117, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  2, rd_wdata: 000002c0, mem_addr: 000002c0, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2168, pc_rdata: 000002c4, pc_wdata: 000002c8, insn: 03310113, mode: 3, rs1_addr:  2, rs1_rdata: 5bfddb7f, rs2_addr: 19, rs2_rdata: 0000027e, rd_addr:  2, rd_wdata: 000002f3, mem_addr: 000002f3, mem_rdata: 00000000, mem_wdata: 0000027e
ClkCycle:       2169, pc_rdata: 000002c8, pc_wdata: 000002cc, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2170, pc_rdata: 000002cc, pc_wdata: 000002d0, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2171, pc_rdata: 000002d0, pc_wdata: 000002d4, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2172, pc_rdata: 000002d4, pc_wdata: 000002d8, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2173, pc_rdata: 000002d8, pc_wdata: 000002dc, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2174, pc_rdata: 000002dc, pc_wdata: 000002e0, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2175, pc_rdata: 000002e0, pc_wdata: 000002e4, insn: 00110ae7, mode: 3, rs1_addr:  2, rs1_rdata: 000002f3, rs2_addr:  1, rs2_rdata: feedbead, rd_addr: 21, rd_wdata: 000002e4, mem_addr: 000002f4, mem_rdata: 00000000, mem_wdata: feedbead
ClkCycle:       2176, pc_rdata: 000002e4, pc_wdata: 000002f4, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2177, pc_rdata: 000002f4, pc_wdata: 000002f8, insn: 003aca93, mode: 3, rs1_addr: 21, rs1_rdata: 000002ac, rs2_addr:  3, rs2_rdata: fab7fbb6, rd_addr: 21, rd_wdata: 000002e7, mem_addr: 000002e7, mem_rdata: 00000000, mem_wdata: fab7fbb6
ClkCycle:       2178, pc_rdata: 000002f8, pc_wdata: 000002fc, insn: 0040006f, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  4, rs2_rdata: 00000118, rd_addr:  0, rd_wdata: 000002fc, mem_addr: 00000004, mem_rdata: 00000000, mem_wdata: 00000118
ClkCycle:       2179, pc_rdata: 000002fc, pc_wdata: 000002fc, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2180, pc_rdata: 000002fc, pc_wdata: 00000300, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2181, pc_rdata: 00000300, pc_wdata: 00000304, insn: 00000417, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  8, rd_wdata: 00000300, mem_addr: 00000300, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2182, pc_rdata: 00000304, pc_wdata: 00000308, insn: fac40413, mode: 3, rs1_addr:  8, rs1_rdata: 0000022c, rs2_addr: 12, rs2_rdata: 00000000, rd_addr:  8, rd_wdata: 000002ac, mem_addr: 000002ac, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2183, pc_rdata: 00000308, pc_wdata: 0000030c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2184, pc_rdata: 0000030c, pc_wdata: 00000310, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2185, pc_rdata: 00000310, pc_wdata: 00000314, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2186, pc_rdata: 00000314, pc_wdata: 00000318, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2187, pc_rdata: 00000318, pc_wdata: 0000031c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2188, pc_rdata: 0000031c, pc_wdata: 00000320, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2189, pc_rdata: 00000320, pc_wdata: 00000324, insn: ffc47413, mode: 3, rs1_addr:  8, rs1_rdata: 000002ac, rs2_addr: 28, rs2_rdata: 00000000, rd_addr:  8, rd_wdata: 000002ac, mem_addr: 000002ac, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2190, pc_rdata: 00000324, pc_wdata: 00000328, insn: 408a8ab3, mode: 3, rs1_addr: 21, rs1_rdata: 000002e7, rs2_addr:  8, rs2_rdata: 000002ac, rd_addr: 21, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 000002ac
0000000000000000
ClkCycle:       2191, pc_rdata: 00000328, pc_wdata: 0000032c, insn: 01523823, mode: 3, rs1_addr:  4, rs1_rdata: 00000118, rs2_addr: 21, rs2_rdata: 000002e7, rd_addr: 16, rd_wdata: 00000128, mem_addr: 00000128, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2192, pc_rdata: 0000032c, pc_wdata: 00000330, insn: 00000b97, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr: 23, rd_wdata: 0000032c, mem_addr: 0000032c, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2193, pc_rdata: 00000330, pc_wdata: 00000334, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2194, pc_rdata: 00000334, pc_wdata: 00000338, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2195, pc_rdata: 00000338, pc_wdata: 0000033c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2196, pc_rdata: 0000033c, pc_wdata: 00000340, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2197, pc_rdata: 00000340, pc_wdata: 00000344, insn: 00000f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr: 30, rd_wdata: 00000340, mem_addr: 00000340, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2198, pc_rdata: 00000344, pc_wdata: 00000348, insn: 032f0f13, mode: 3, rs1_addr: 30, rs1_rdata: 00000000, rs2_addr: 18, rs2_rdata: f76df56f, rd_addr: 30, rd_wdata: 00000372, mem_addr: 00000372, mem_rdata: 00000000, mem_wdata: f76df56f
ClkCycle:       2199, pc_rdata: 00000348, pc_wdata: 0000034c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2200, pc_rdata: 0000034c, pc_wdata: 00000350, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2201, pc_rdata: 00000350, pc_wdata: 00000354, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2202, pc_rdata: 00000354, pc_wdata: 00000358, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2203, pc_rdata: 00000358, pc_wdata: 0000035c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2204, pc_rdata: 0000035c, pc_wdata: 00000360, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2205, pc_rdata: 00000360, pc_wdata: 00000364, insn: 002f0be7, mode: 3, rs1_addr: 30, rs1_rdata: 00000372, rs2_addr:  2, rs2_rdata: 000002f3, rd_addr: 23, rd_wdata: 00000364, mem_addr: 00000374, mem_rdata: 00000000, mem_wdata: 000002f3
ClkCycle:       2206, pc_rdata: 00000364, pc_wdata: 00000374, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2207, pc_rdata: 00000374, pc_wdata: 00000378, insn: 003bcb93, mode: 3, rs1_addr: 23, rs1_rdata: 0000032c, rs2_addr:  3, rs2_rdata: fab7fbb6, rd_addr: 23, rd_wdata: 00000367, mem_addr: 00000367, mem_rdata: 00000000, mem_wdata: fab7fbb6
ClkCycle:       2208, pc_rdata: 00000378, pc_wdata: 0000037c, insn: 0040006f, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  4, rs2_rdata: 00000118, rd_addr:  0, rd_wdata: 0000037c, mem_addr: 00000004, mem_rdata: 00000000, mem_wdata: 00000118
ClkCycle:       2209, pc_rdata: 0000037c, pc_wdata: 0000037c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2210, pc_rdata: 0000037c, pc_wdata: 00000380, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2211, pc_rdata: 00000380, pc_wdata: 00000384, insn: 00000417, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  8, rd_wdata: 00000380, mem_addr: 00000380, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2212, pc_rdata: 00000384, pc_wdata: 00000388, insn: fac40413, mode: 3, rs1_addr:  8, rs1_rdata: 000002ac, rs2_addr: 12, rs2_rdata: 00000000, rd_addr:  8, rd_wdata: 0000032c, mem_addr: 0000032c, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       2213, pc_rdata: 00000388, pc_wdata: 0000038c, insn: 00000013, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  0, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
